LAMMPS (3 Mar 2020)
Reading data file ...
  orthogonal box = (-1427.66 0 0) to (9996.49 285.532 285.532)
  160 by 2 by 4 MPI processor grid
  reading atoms ...
  60020000 atoms
  read_data CPU = 45.4996 secs
20000 atoms in group source
20000 atoms in group detector
10000 atoms in group edge
10000 atoms in group edge_buf
19980000 atoms in group buffer
WARNING: Using 'neigh_modify every 1 delay 0 check yes' setting during minimization (../min.cpp:190)
Neighbor list info ...
  update every 1 steps, delay 0 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7.6
  ghost atom cutoff = 7.6
  binsize = 3.8, bins = 3007 76 76
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair eam/alloy, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d/newton
      bin: standard
Setting up cg style minimization ...
  Unit style    : metal
  Current step  : 0
Per MPI rank memory allocation (min/avg/max) = 16.04 | 41.37 | 50.17 Mbytes
Step Temp E_pair E_mol TotEng Press 
       0            0 -2.4725337e+08            0 -2.4725337e+08    40.637323 
      97            0 -2.4725456e+08            0 -2.4725456e+08    71.189494 
      98            0 -2.4725457e+08            0 -2.4725457e+08    71.191152 
      99            0 -2.4725457e+08            0 -2.4725457e+08    71.192496 
     100            0 -2.4725458e+08            0 -2.4725458e+08    71.197961 
     101            0 -2.4725458e+08            0 -2.4725458e+08     71.20126 
     102            0 -2.4725458e+08            0 -2.4725458e+08    71.223442 
     103            0 -2.4725459e+08            0 -2.4725459e+08    71.270496 
     104            0 -2.4725459e+08            0 -2.4725459e+08    71.298109 
     105            0 -2.4725459e+08            0 -2.4725459e+08     71.30109 
     106            0 -2.4725459e+08            0 -2.4725459e+08    71.301693 
     107            0 -2.472546e+08            0 -2.472546e+08    71.338596 
     108            0 -2.472546e+08            0 -2.472546e+08    71.422825 
     109            0 -2.472546e+08            0 -2.472546e+08    71.464432 
     110            0 -2.472546e+08            0 -2.472546e+08    71.480782 
     111            0 -2.4725461e+08            0 -2.4725461e+08    71.500372 
     112            0 -2.4725461e+08            0 -2.4725461e+08     71.56923 
     113            0 -2.4725461e+08            0 -2.4725461e+08    71.661643 
     114            0 -2.4725462e+08            0 -2.4725462e+08    71.753285 
     115            0 -2.4725462e+08            0 -2.4725462e+08     71.80091 
     116            0 -2.4725462e+08            0 -2.4725462e+08    71.852758 
     117            0 -2.4725463e+08            0 -2.4725463e+08    71.942084 
     118            0 -2.4725463e+08            0 -2.4725463e+08      72.0316 
     119            0 -2.4725464e+08            0 -2.4725464e+08    72.106676 
     120            0 -2.4725464e+08            0 -2.4725464e+08    72.167378 
     121            0 -2.4725465e+08            0 -2.4725465e+08    72.220541 
     122            0 -2.4725465e+08            0 -2.4725465e+08     72.28206 
     123            0 -2.4725466e+08            0 -2.4725466e+08    72.335363 
     124            0 -2.4725466e+08            0 -2.4725466e+08    72.374896 
     125            0 -2.4725467e+08            0 -2.4725467e+08    72.402117 
     126            0 -2.4725467e+08            0 -2.4725467e+08    72.410124 
     127            0 -2.4725467e+08            0 -2.4725467e+08     72.40873 
     128            0 -2.4725468e+08            0 -2.4725468e+08    72.407499 
     129            0 -2.4725468e+08            0 -2.4725468e+08    72.405031 
     130            0 -2.4725468e+08            0 -2.4725468e+08    72.401859 
     131            0 -2.4725468e+08            0 -2.4725468e+08    72.387991 
     132            0 -2.4725469e+08            0 -2.4725469e+08    72.378373 
     133            0 -2.4725469e+08            0 -2.4725469e+08    72.372003 
     134            0 -2.4725469e+08            0 -2.4725469e+08    72.359192 
     135            0 -2.4725469e+08            0 -2.4725469e+08    72.343072 
     136            0 -2.4725469e+08            0 -2.4725469e+08    72.329234 
     137            0 -2.4725469e+08            0 -2.4725469e+08    72.308571 
     138            0 -2.472547e+08            0 -2.472547e+08      72.2787 
     139            0 -2.472547e+08            0 -2.472547e+08    72.253094 
     140            0 -2.472547e+08            0 -2.472547e+08    72.246472 
     141            0 -2.472547e+08            0 -2.472547e+08    72.242304 
     142            0 -2.472547e+08            0 -2.472547e+08    72.221135 
     143            0 -2.472547e+08            0 -2.472547e+08    72.181998 
     144            0 -2.472547e+08            0 -2.472547e+08    72.144952 
     145            0 -2.4725471e+08            0 -2.4725471e+08     72.14314 
     146            0 -2.4725471e+08            0 -2.4725471e+08    72.149347 
     147            0 -2.4725471e+08            0 -2.4725471e+08    72.133562 
     148            0 -2.4725471e+08            0 -2.4725471e+08    72.109541 
     149            0 -2.4725472e+08            0 -2.4725472e+08    72.101592 
     150            0 -2.4725472e+08            0 -2.4725472e+08    72.096648 
     151            0 -2.4725472e+08            0 -2.4725472e+08    72.090361 
     152            0 -2.4725472e+08            0 -2.4725472e+08    72.081585 
     153            0 -2.4725472e+08            0 -2.4725472e+08     72.06944 
     154            0 -2.4725473e+08            0 -2.4725473e+08    72.052548 
     155            0 -2.4725473e+08            0 -2.4725473e+08    72.032647 
     156            0 -2.4725473e+08            0 -2.4725473e+08    72.023331 
     157            0 -2.4725474e+08            0 -2.4725474e+08     72.04149 
     158            0 -2.4725474e+08            0 -2.4725474e+08    72.070795 
     159            0 -2.4725474e+08            0 -2.4725474e+08    72.083291 
     160            0 -2.4725474e+08            0 -2.4725474e+08    72.081497 
     161            0 -2.4725475e+08            0 -2.4725475e+08    72.105981 
     162            0 -2.4725475e+08            0 -2.4725475e+08    72.167046 
     163            0 -2.4725475e+08            0 -2.4725475e+08    72.224125 
     164            0 -2.4725475e+08            0 -2.4725475e+08    72.244835 
     165            0 -2.4725476e+08            0 -2.4725476e+08    72.253198 
     166            0 -2.4725476e+08            0 -2.4725476e+08    72.292912 
     167            0 -2.4725476e+08            0 -2.4725476e+08    72.357949 
     168            0 -2.4725476e+08            0 -2.4725476e+08    72.424513 
     169            0 -2.4725476e+08            0 -2.4725476e+08     72.44992 
     170            0 -2.4725477e+08            0 -2.4725477e+08    72.451152 
     171            0 -2.4725477e+08            0 -2.4725477e+08    72.462048 
     172            0 -2.4725477e+08            0 -2.4725477e+08    72.484086 
     173            0 -2.4725477e+08            0 -2.4725477e+08    72.508046 
     174            0 -2.4725477e+08            0 -2.4725477e+08    72.515492 
     175            0 -2.4725477e+08            0 -2.4725477e+08    72.502478 
     176            0 -2.4725477e+08            0 -2.4725477e+08    72.477413 
     177            0 -2.4725477e+08            0 -2.4725477e+08    72.446638 
     178            0 -2.4725477e+08            0 -2.4725477e+08    72.429829 
     179            0 -2.4725477e+08            0 -2.4725477e+08    72.428456 
     180            0 -2.4725478e+08            0 -2.4725478e+08    72.411436 
     181            0 -2.4725478e+08            0 -2.4725478e+08    72.362345 
     182            0 -2.4725478e+08            0 -2.4725478e+08    72.316383 
     183            0 -2.4725478e+08            0 -2.4725478e+08     72.29074 
     184            0 -2.4725478e+08            0 -2.4725478e+08    72.285103 
     185            0 -2.4725478e+08            0 -2.4725478e+08     72.26279 
     186            0 -2.4725478e+08            0 -2.4725478e+08    72.214736 
     187            0 -2.4725478e+08            0 -2.4725478e+08    72.161925 
     188            0 -2.4725478e+08            0 -2.4725478e+08    72.138485 
     189            0 -2.4725479e+08            0 -2.4725479e+08     72.13285 
     190            0 -2.4725479e+08            0 -2.4725479e+08    72.111486 
     191            0 -2.4725479e+08            0 -2.4725479e+08     72.07654 
     192            0 -2.4725479e+08            0 -2.4725479e+08    72.055831 
     193            0 -2.4725479e+08            0 -2.4725479e+08    72.066572 
     194            0 -2.4725479e+08            0 -2.4725479e+08    72.096678 
     195            0 -2.472548e+08            0 -2.472548e+08    72.132439 
     196            0 -2.472548e+08            0 -2.472548e+08    72.175666 
     197            0 -2.472548e+08            0 -2.472548e+08    72.228041 
     198            0 -2.4725481e+08            0 -2.4725481e+08    72.289972 
     199            0 -2.4725481e+08            0 -2.4725481e+08    72.310087 
     200            0 -2.4725481e+08            0 -2.4725481e+08    72.316559 
     201            0 -2.4725482e+08            0 -2.4725482e+08    72.319442 
     202            0 -2.4725482e+08            0 -2.4725482e+08    72.317613 
     203            0 -2.4725483e+08            0 -2.4725483e+08     72.31313 
     204            0 -2.4725483e+08            0 -2.4725483e+08    72.331254 
     205            0 -2.4725483e+08            0 -2.4725483e+08    72.375945 
     206            0 -2.4725484e+08            0 -2.4725484e+08    72.385492 
     207            0 -2.4725484e+08            0 -2.4725484e+08    72.410363 
     208            0 -2.4725484e+08            0 -2.4725484e+08    72.405699 
     209            0 -2.4725484e+08            0 -2.4725484e+08    72.387467 
     210            0 -2.4725484e+08            0 -2.4725484e+08    72.386241 
     211            0 -2.4725484e+08            0 -2.4725484e+08    72.423869 
     212            0 -2.4725485e+08            0 -2.4725485e+08    72.475058 
     213            0 -2.4725485e+08            0 -2.4725485e+08       72.537 
     214            0 -2.4725485e+08            0 -2.4725485e+08    72.577257 
     215            0 -2.4725485e+08            0 -2.4725485e+08    72.629136 
     216            0 -2.4725486e+08            0 -2.4725486e+08    72.692079 
     217            0 -2.4725486e+08            0 -2.4725486e+08    72.766902 
     218            0 -2.4725486e+08            0 -2.4725486e+08    72.830588 
     219            0 -2.4725486e+08            0 -2.4725486e+08    72.884983 
     220            0 -2.4725487e+08            0 -2.4725487e+08     72.92361 
     221            0 -2.4725487e+08            0 -2.4725487e+08    72.954153 
     222            0 -2.4725487e+08            0 -2.4725487e+08    72.995704 
     223            0 -2.4725487e+08            0 -2.4725487e+08    73.029727 
     224            0 -2.4725487e+08            0 -2.4725487e+08    73.049625 
     225            0 -2.4725487e+08            0 -2.4725487e+08     73.06085 
     226            0 -2.4725488e+08            0 -2.4725488e+08    73.072325 
     227            0 -2.4725488e+08            0 -2.4725488e+08    73.086031 
     228            0 -2.4725488e+08            0 -2.4725488e+08    73.094144 
     229            0 -2.4725488e+08            0 -2.4725488e+08    73.093734 
     230            0 -2.4725488e+08            0 -2.4725488e+08    73.086339 
     231            0 -2.4725488e+08            0 -2.4725488e+08    73.074833 
     232            0 -2.4725488e+08            0 -2.4725488e+08    73.062172 
     233            0 -2.4725488e+08            0 -2.4725488e+08    73.049151 
     234            0 -2.4725488e+08            0 -2.4725488e+08    73.035146 
     235            0 -2.4725488e+08            0 -2.4725488e+08    73.019246 
     236            0 -2.4725488e+08            0 -2.4725488e+08    73.001218 
     237            0 -2.4725489e+08            0 -2.4725489e+08    72.979958 
     238            0 -2.4725489e+08            0 -2.4725489e+08    72.953234 
     239            0 -2.4725489e+08            0 -2.4725489e+08    72.927738 
     240            0 -2.4725489e+08            0 -2.4725489e+08    72.907459 
     241            0 -2.4725489e+08            0 -2.4725489e+08    72.895528 
     242            0 -2.4725489e+08            0 -2.4725489e+08    72.884661 
     243            0 -2.4725489e+08            0 -2.4725489e+08     72.86488 
     244            0 -2.4725489e+08            0 -2.4725489e+08    72.838817 
     245            0 -2.4725489e+08            0 -2.4725489e+08    72.818438 
     246            0 -2.4725489e+08            0 -2.4725489e+08     72.81092 
     247            0 -2.4725489e+08            0 -2.4725489e+08     72.81042 
     248            0 -2.4725489e+08            0 -2.4725489e+08     72.80507 
     249            0 -2.4725489e+08            0 -2.4725489e+08    72.791157 
     250            0 -2.4725489e+08            0 -2.4725489e+08    72.780528 
     251            0 -2.4725489e+08            0 -2.4725489e+08    72.779264 
     252            0 -2.4725489e+08            0 -2.4725489e+08    72.782704 
     253            0 -2.4725489e+08            0 -2.4725489e+08    72.781632 
     254            0 -2.4725489e+08            0 -2.4725489e+08    72.773817 
     255            0 -2.4725489e+08            0 -2.4725489e+08    72.768436 
     256            0 -2.4725489e+08            0 -2.4725489e+08    72.771788 
     257            0 -2.4725489e+08            0 -2.4725489e+08    72.778192 
     258            0 -2.4725489e+08            0 -2.4725489e+08    72.777617 
     259            0 -2.4725489e+08            0 -2.4725489e+08    72.768469 
     260            0 -2.4725489e+08            0 -2.4725489e+08    72.759719 
     261            0 -2.472549e+08            0 -2.472549e+08     72.75815 
     262            0 -2.472549e+08            0 -2.472549e+08    72.760875 
     263            0 -2.472549e+08            0 -2.472549e+08    72.759777 
     264            0 -2.472549e+08            0 -2.472549e+08    72.751372 
     265            0 -2.472549e+08            0 -2.472549e+08    72.738594 
     266            0 -2.472549e+08            0 -2.472549e+08    72.729654 
     267            0 -2.472549e+08            0 -2.472549e+08    72.725842 
     268            0 -2.472549e+08            0 -2.472549e+08    72.723666 
     269            0 -2.472549e+08            0 -2.472549e+08    72.717248 
     270            0 -2.472549e+08            0 -2.472549e+08     72.70565 
     271            0 -2.472549e+08            0 -2.472549e+08    72.695187 
     272            0 -2.472549e+08            0 -2.472549e+08    72.689645 
     273            0 -2.472549e+08            0 -2.472549e+08    72.687956 
     274            0 -2.472549e+08            0 -2.472549e+08    72.685311 
     275            0 -2.472549e+08            0 -2.472549e+08    72.681114 
     276            0 -2.472549e+08            0 -2.472549e+08    72.678014 
     277            0 -2.472549e+08            0 -2.472549e+08     72.67642 
     278            0 -2.472549e+08            0 -2.472549e+08    72.675538 
     279            0 -2.472549e+08            0 -2.472549e+08    72.677109 
     280            0 -2.472549e+08            0 -2.472549e+08    72.680288 
     281            0 -2.472549e+08            0 -2.472549e+08    72.681417 
     282            0 -2.472549e+08            0 -2.472549e+08    72.679109 
     283            0 -2.472549e+08            0 -2.472549e+08    72.681388 
     284            0 -2.472549e+08            0 -2.472549e+08    72.693036 
     285            0 -2.472549e+08            0 -2.472549e+08    72.705939 
     286            0 -2.4725491e+08            0 -2.4725491e+08    72.709438 
     287            0 -2.4725491e+08            0 -2.4725491e+08    72.710413 
     288            0 -2.4725491e+08            0 -2.4725491e+08    72.721389 
     289            0 -2.4725491e+08            0 -2.4725491e+08    72.744721 
     290            0 -2.4725491e+08            0 -2.4725491e+08    72.765446 
     291            0 -2.4725491e+08            0 -2.4725491e+08    72.775396 
     292            0 -2.4725491e+08            0 -2.4725491e+08    72.784831 
     293            0 -2.4725491e+08            0 -2.4725491e+08    72.805895 
     294            0 -2.4725491e+08            0 -2.4725491e+08    72.835493 
     295            0 -2.4725491e+08            0 -2.4725491e+08    72.854464 
     296            0 -2.4725491e+08            0 -2.4725491e+08    72.871636 
     297            0 -2.4725491e+08            0 -2.4725491e+08    72.895616 
     298            0 -2.4725491e+08            0 -2.4725491e+08    72.925168 
     299            0 -2.4725491e+08            0 -2.4725491e+08    72.952893 
     300            0 -2.4725491e+08            0 -2.4725491e+08    72.972135 
     301            0 -2.4725491e+08            0 -2.4725491e+08    72.994571 
     302            0 -2.4725491e+08            0 -2.4725491e+08    73.025425 
     303            0 -2.4725491e+08            0 -2.4725491e+08    73.053904 
     304            0 -2.4725491e+08            0 -2.4725491e+08    73.072845 
     305            0 -2.4725492e+08            0 -2.4725492e+08    73.091243 
     306            0 -2.4725492e+08            0 -2.4725492e+08     73.11771 
     307            0 -2.4725492e+08            0 -2.4725492e+08    73.146171 
     308            0 -2.4725492e+08            0 -2.4725492e+08    73.168113 
     309            0 -2.4725492e+08            0 -2.4725492e+08    73.183106 
     310            0 -2.4725492e+08            0 -2.4725492e+08    73.198669 
     311            0 -2.4725492e+08            0 -2.4725492e+08    73.220736 
     312            0 -2.4725492e+08            0 -2.4725492e+08    73.243156 
     313            0 -2.4725492e+08            0 -2.4725492e+08    73.258524 
     314            0 -2.4725492e+08            0 -2.4725492e+08    73.269093 
     315            0 -2.4725493e+08            0 -2.4725493e+08    73.278352 
     316            0 -2.4725493e+08            0 -2.4725493e+08    73.287831 
     317            0 -2.4725493e+08            0 -2.4725493e+08    73.296256 
     318            0 -2.4725493e+08            0 -2.4725493e+08    73.302051 
     319            0 -2.4725493e+08            0 -2.4725493e+08    73.303695 
     320            0 -2.4725493e+08            0 -2.4725493e+08    73.303365 
     321            0 -2.4725493e+08            0 -2.4725493e+08     73.30326 
     322            0 -2.4725494e+08            0 -2.4725494e+08    73.304452 
     323            0 -2.4725494e+08            0 -2.4725494e+08    73.304388 
     324            0 -2.4725494e+08            0 -2.4725494e+08    73.301442 
     325            0 -2.4725494e+08            0 -2.4725494e+08    73.297945 
     326            0 -2.4725494e+08            0 -2.4725494e+08    73.296197 
     327            0 -2.4725495e+08            0 -2.4725495e+08     73.29728 
     328            0 -2.4725495e+08            0 -2.4725495e+08    73.300405 
     329            0 -2.4725495e+08            0 -2.4725495e+08     73.30578 
     330            0 -2.4725495e+08            0 -2.4725495e+08    73.310361 
     331            0 -2.4725496e+08            0 -2.4725496e+08     73.31113 
     332            0 -2.4725496e+08            0 -2.4725496e+08     73.31101 
     333            0 -2.4725496e+08            0 -2.4725496e+08    73.317182 
     334            0 -2.4725497e+08            0 -2.4725497e+08    73.328285 
     335            0 -2.4725497e+08            0 -2.4725497e+08    73.335145 
     336            0 -2.4725497e+08            0 -2.4725497e+08     73.33084 
     337            0 -2.4725498e+08            0 -2.4725498e+08    73.324564 
     338            0 -2.4725498e+08            0 -2.4725498e+08    73.323432 
     339            0 -2.4725498e+08            0 -2.4725498e+08    73.332553 
     340            0 -2.4725499e+08            0 -2.4725499e+08    73.320425 
     341            0 -2.4725499e+08            0 -2.4725499e+08    73.307534 
     342            0 -2.47255e+08            0 -2.47255e+08    73.292172 
     343            0 -2.47255e+08            0 -2.47255e+08    73.255653 
     344            0 -2.47255e+08            0 -2.47255e+08    73.217053 
     345            0 -2.4725501e+08            0 -2.4725501e+08    73.201354 
     346            0 -2.4725501e+08            0 -2.4725501e+08    73.191411 
     347            0 -2.4725501e+08            0 -2.4725501e+08    73.179776 
     348            0 -2.4725502e+08            0 -2.4725502e+08    73.159662 
     349            0 -2.4725502e+08            0 -2.4725502e+08    73.135367 
     350            0 -2.4725502e+08            0 -2.4725502e+08    73.110208 
     351            0 -2.4725502e+08            0 -2.4725502e+08    73.101403 
     352            0 -2.4725502e+08            0 -2.4725502e+08    73.099215 
     353            0 -2.4725503e+08            0 -2.4725503e+08    73.093884 
     354            0 -2.4725503e+08            0 -2.4725503e+08    73.082566 
     355            0 -2.4725503e+08            0 -2.4725503e+08    73.067156 
     356            0 -2.4725503e+08            0 -2.4725503e+08    73.057387 
     357            0 -2.4725504e+08            0 -2.4725504e+08    73.053526 
     358            0 -2.4725504e+08            0 -2.4725504e+08    73.054446 
     359            0 -2.4725504e+08            0 -2.4725504e+08    73.054746 
     360            0 -2.4725504e+08            0 -2.4725504e+08    73.050767 
     361            0 -2.4725504e+08            0 -2.4725504e+08    73.046015 
     362            0 -2.4725505e+08            0 -2.4725505e+08     73.04194 
     363            0 -2.4725505e+08            0 -2.4725505e+08    73.040994 
     364            0 -2.4725505e+08            0 -2.4725505e+08    73.044366 
     365            0 -2.4725505e+08            0 -2.4725505e+08    73.047804 
     366            0 -2.4725506e+08            0 -2.4725506e+08    73.048173 
     367            0 -2.4725506e+08            0 -2.4725506e+08    73.048155 
     368            0 -2.4725506e+08            0 -2.4725506e+08    73.051557 
     369            0 -2.4725506e+08            0 -2.4725506e+08    73.065006 
     370            0 -2.4725507e+08            0 -2.4725507e+08    73.076838 
     371            0 -2.4725507e+08            0 -2.4725507e+08    73.082956 
     372            0 -2.4725507e+08            0 -2.4725507e+08    73.081759 
     373            0 -2.4725507e+08            0 -2.4725507e+08    73.080571 
     374            0 -2.4725508e+08            0 -2.4725508e+08    73.082921 
     375            0 -2.4725508e+08            0 -2.4725508e+08    73.088999 
     376            0 -2.4725508e+08            0 -2.4725508e+08    73.078072 
     377            0 -2.4725508e+08            0 -2.4725508e+08    73.062258 
     378            0 -2.4725509e+08            0 -2.4725509e+08     73.05115 
     379            0 -2.4725509e+08            0 -2.4725509e+08    73.042158 
     380            0 -2.4725509e+08            0 -2.4725509e+08    73.030342 
     381            0 -2.4725509e+08            0 -2.4725509e+08     73.01804 
     382            0 -2.472551e+08            0 -2.472551e+08    73.010451 
     383            0 -2.472551e+08            0 -2.472551e+08    73.008077 
     384            0 -2.472551e+08            0 -2.472551e+08    72.998605 
     385            0 -2.472551e+08            0 -2.472551e+08    72.979167 
     386            0 -2.4725511e+08            0 -2.4725511e+08    72.965486 
     387            0 -2.4725511e+08            0 -2.4725511e+08     72.96873 
     388            0 -2.4725511e+08            0 -2.4725511e+08    72.974349 
     389            0 -2.4725511e+08            0 -2.4725511e+08     72.96797 
     390            0 -2.4725512e+08            0 -2.4725512e+08    72.952008 
     391            0 -2.4725512e+08            0 -2.4725512e+08    72.947055 
     392            0 -2.4725512e+08            0 -2.4725512e+08    72.955366 
     393            0 -2.4725513e+08            0 -2.4725513e+08    72.960926 
     394            0 -2.4725513e+08            0 -2.4725513e+08    72.953649 
